trial,step,objtype,object,objflag,action,stimusize,stimposx,stimposy,touchposx,touchposy,monkey,timestamp,tone,date,weight,disName,disCoor,sessionNumber,mxbi,version,animalsFound,sessionType,animalsMerged,filename,script,experiment,task,type,stimuli,amp,stimTouched,reward,tarName,animalsExpected,shift,jump,total_trials,p_trial
540,27,,reward,,2000,200,742.0,460.0,668,396,d,4448,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,61.224489795918366
541,27,,reward,,2000,200,742.0,460.0,791,512,d,135627,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,61.33786848072562
542,27,,reward,,2000,200,742.0,140.0,838,140,d,140363,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,61.451247165532884
543,27,,reward,,2000,200,742.0,140.0,794,137,d,145259,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,61.564625850340136
544,27,,reward,,2000,200,742.0,140.0,827,180,d,151659,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,61.67800453514739
545,27,,reward,,2000,200,742.0,460.0,831,458,d,155819,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,61.791383219954646
546,27,,reward,,2000,200,742.0,140.0,790,177,d,160938,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,61.904761904761905
547,27,,reward,,2000,200,742.0,460.0,819,365,d,165645,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,62.01814058956916
548,27,,reward,,2000,200,742.0,460.0,827,433,d,170764,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,62.131519274376416
549,28,,reward,,2000,200,742.0,470.0,788,514,d,176748,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",1.0,False,882,62.244897959183675
550,28,,reward,,2000,200,742.0,130.0,831,162,d,182350,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,62.358276643990926
551,28,,wrong,,0,200,742.0,470.0,848,425,d,186509,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,62.47165532879818
552,28,,reward,,2000,200,742.0,470.0,793,504,d,189323,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,62.585034013605444
553,28,,reward,,2000,200,742.0,470.0,779,504,d,194379,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,62.698412698412696
554,28,,wrong,,0,200,742.0,130.0,843,153,d,200235,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,62.81179138321995
555,28,,wrong,,0,200,742.0,470.0,863,333,d,203017,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,62.925170068027214
556,28,,reward,,2000,200,742.0,470.0,798,527,d,243722,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,63.038548752834465
557,28,,wrong,,0,200,742.0,130.0,854,155,d,249707,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,63.15192743764172
558,28,,reward,,2000,200,742.0,470.0,786,506,d,252590,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,63.26530612244898
559,28,,reward,,2000,200,742.0,470.0,794,518,d,257835,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,63.378684807256235
560,28,,reward,,2000,200,742.0,470.0,779,493,d,262475,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,63.49206349206349
561,28,,reward,,2000,200,742.0,470.0,801,517,d,267626,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,63.60544217687075
562,28,,reward,,2000,200,742.0,470.0,819,393,d,272682,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,63.718820861678005
563,28,,reward,,2000,200,742.0,470.0,805,531,d,278282,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,63.832199546485256
564,28,,reward,,2000,200,742.0,470.0,800,521,d,284298,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,63.94557823129252
565,29,,wrong,,0,200,742.0,475.0,842,420,d,291979,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",1.0,False,882,64.05895691609977
566,29,,reward,,2000,200,742.0,475.0,831,493,d,294987,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,64.17233560090703
567,29,,reward,,2000,200,742.0,475.0,827,483,d,319689,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,64.28571428571429
568,29,,reward,,2000,200,742.0,475.0,824,426,d,332777,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,64.39909297052154
569,29,,reward,,2000,200,742.0,125.0,780,109,d,341611,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,64.5124716553288
570,29,,wrong,,0,200,742.0,125.0,871,137,d,362089,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,64.62585034013605
571,29,,reward,,2000,200,742.0,475.0,819,461,d,365164,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,64.73922902494331
572,29,,reward,,2000,200,742.0,125.0,817,156,d,371498,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,64.85260770975057
573,29,,reward,,2000,200,742.0,125.0,823,137,d,378345,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,64.96598639455783
574,29,,reward,,2000,200,742.0,125.0,831,139,d,383816,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,65.07936507936508
575,30,,reward,,2000,200,742.0,120.0,808,137,d,389195,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",1.0,False,882,65.19274376417233
576,30,,reward,,2000,200,742.0,480.0,827,444,d,395977,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,65.3061224489796
577,30,,reward,,2000,200,742.0,480.0,831,542,d,401544,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,65.41950113378685
578,30,,reward,,2000,200,742.0,120.0,812,156,d,407592,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,65.5328798185941
579,30,,reward,,2000,200,742.0,120.0,835,149,d,412136,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,65.64625850340136
580,30,,reward,,2000,200,742.0,120.0,796,147,d,418440,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,65.75963718820861
581,30,,wrong,,0,200,742.0,120.0,793,252,d,447817,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,65.87301587301587
582,30,,reward,,2000,200,742.0,480.0,835,502,d,450729,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,65.98639455782312
583,30,,reward,,2000,200,742.0,480.0,828,519,d,456363,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,66.09977324263039
584,31,,wrong,,0,200,742.0,120.0,856,171,d,464456,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",1.0,False,882,66.21315192743764
585,31,,reward,,2000,200,742.0,480.0,796,474,d,470667,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,66.3265306122449
586,31,,wrong,,0,200,742.0,120.0,854,172,d,479816,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,66.43990929705215
587,31,,reward,,2000,200,742.0,480.0,789,577,d,531175,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,66.55328798185941
588,31,,reward,,2000,200,742.0,480.0,795,528,d,539623,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,66.66666666666666
589,31,,reward,,2000,200,742.0,120.0,775,140,d,593798,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,66.78004535147393
590,31,,reward,,2000,200,742.0,480.0,763,510,d,603110,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,66.89342403628117
591,31,,reward,,2000,200,742.0,480.0,760,536,d,621575,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,67.00680272108843
592,31,,reward,,2000,200,742.0,480.0,748,534,d,630982,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,67.12018140589569
593,31,,reward,,2000,200,742.0,480.0,823,410,d,1049444,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,67.23356009070295
594,32,,reward,,2000,200,742.0,480.0,793,507,d,1057701,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",1.0,False,882,67.3469387755102
595,32,,wrong,,0,200,742.0,120.0,857,129,d,1067268,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,67.46031746031747
596,32,,reward,,2000,200,742.0,120.0,829,157,d,1164804,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,67.57369614512471
597,32,,reward,,2000,200,742.0,120.0,830,150,d,1174147,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,67.68707482993197
598,32,,reward,,2000,200,742.0,120.0,837,151,d,1182020,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,67.80045351473923
599,32,,reward,,2000,200,742.0,120.0,828,178,d,1190083,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,67.91383219954649
600,32,,reward,,2000,200,742.0,480.0,820,528,d,1926145,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,68.02721088435374
601,32,,reward,,2000,200,742.0,480.0,730,526,d,2033727,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,68.14058956916101
602,32,,reward,,2000,200,742.0,480.0,815,493,d,2043839,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,68.25396825396825
603,33,,reward,,2000,200,742.0,480.0,799,541,d,2052512,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",1.0,False,882,68.36734693877551
604,33,,reward,,2000,200,742.0,480.0,794,529,d,2099231,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,68.48072562358276
605,33,,reward,,2000,200,742.0,120.0,833,139,d,6559148,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,68.59410430839003
606,33,,reward,,2000,200,742.0,480.0,826,426,d,6567851,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,68.70748299319727
607,33,,reward,,2000,200,742.0,480.0,805,473,d,6575947,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,68.82086167800453
608,33,,wrong,,0,200,742.0,120.0,853,140,d,6586796,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,68.93424036281179
609,33,,reward,,2000,200,742.0,480.0,791,494,d,7952484,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,69.04761904761905
610,33,,reward,,2000,200,742.0,120.0,833,184,d,7976357,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,69.1609977324263
611,33,,reward,,2000,200,742.0,120.0,827,131,d,7989188,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,69.27437641723357
612,34,,reward,,2000,200,742.0,480.0,788,545,d,7997925,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",1.0,False,882,69.38775510204081
613,34,,reward,,2000,200,742.0,480.0,755,565,d,8004868,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,69.50113378684807
614,34,,reward,,2000,200,742.0,480.0,829,455,d,8014183,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,69.61451247165533
615,34,,reward,,2000,200,742.0,120.0,832,173,d,8056068,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,69.72789115646259
616,34,,reward,,2000,200,742.0,480.0,812,470,d,9721122,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,69.84126984126983
617,34,,reward,,2000,200,742.0,480.0,825,460,d,9732386,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,69.95464852607711
618,34,,wrong,,0,200,742.0,120.0,807,512,d,9742531,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,70.06802721088435
619,34,,reward,,2000,200,742.0,120.0,780,175,d,9772386,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,70.18140589569161
620,34,,reward,,2000,200,742.0,480.0,791,465,d,9780546,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,70.29478458049887
621,35,,reward,,2000,200,742.0,120.0,828,132,d,9789538,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",1.0,False,882,70.40816326530613
622,35,,reward,,2000,200,742.0,480.0,762,508,d,9798146,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,70.52154195011337
623,35,,reward,,2000,200,742.0,480.0,809,475,d,9809889,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,70.63492063492063
624,35,,wrong,,0,200,742.0,120.0,850,154,d,9819363,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,70.74829931972789
625,35,,reward,,2000,200,742.0,480.0,754,529,d,9871010,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,70.86167800453515
626,35,,reward,,2000,200,742.0,480.0,798,533,d,9881249,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,70.97505668934241
627,35,,reward,,2000,200,742.0,480.0,808,494,d,9907906,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,71.08843537414967
628,35,,reward,,2000,200,742.0,480.0,786,511,d,9916673,-1,2019-11-11 11:23:00,-1,,,15,mxbi5,10,['ivvy'],Staircase,,DATA20191111112305.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,71.20181405895691
