ITI;Outcome;animal
339287.0;reward;k
5716.0;reward;k
8853.0;reward;k
4437.0;reward;k
8628.0;reward;k
4631.0;wrong;k
7992.0;reward;k
10358.0;reward;k
4724.0;wrong;k
7848.0;reward;k
3186.0;reward;k
6315.0;wrong;k
7853.0;reward;k
3893.0;wrong;k
10913.0;reward;k
4534.0;wrong;k
10506.0;reward;k
4085.0;reward;k
5616.0;reward;k
6165.0;wrong;k
7838.0;reward;k
4661.0;reward;k
4364.0;reward;k
4399.0;reward;k
9684.0;reward;k
6033.0;reward;k
4243.0;reward;k
2890.0;wrong;k
10540.0;reward;k
3381.0;wrong;k
14925.0;reward;k
3821.0;reward;k
4554.0;reward;k
7184.0;reward;k
5493.0;reward;k
17328.0;reward;k
4500.0;reward;k
17329.0;wrong;k
367212.0;wrong;k
7917.0;wrong;k
7787.0;reward;k
4723.0;reward;k
4467.0;wrong;k
7752.0;reward;k
3476.0;reward;k
5174.0;reward;k
4914.0;reward;k
5066.0;reward;k
4493.0;wrong;k
7977.0;wrong;k
11302.0;reward;k
5040.0;reward;k
7218.0;wrong;k
7782.0;reward;k
6134.0;reward;k
5107.0;reward;k
5418.0;wrong;k
10794.0;reward;k
3795.0;reward;k
5650.0;reward;k
5194.0;reward;k
4907.0;wrong;k
8119.0;reward;k
7379.0;reward;k
9041.0;reward;k
5041.0;wrong;k
7852.0;reward;k
3958.0;wrong;k
7845.0;wrong;k
7792.0;reward;k
3728.0;reward;k
5712.0;reward;k
5804.0;wrong;k
11715.0;wrong;k
8194.0;reward;k
4244.0;wrong;k
8011.0;wrong;k
7909.0;reward;k
5037.0;reward;k
4162.0;reward;k
4113.0;wrong;k
7982.0;wrong;k
32171.0;wrong;k
7753.0;reward;k
3857.0;reward;k
3952.0;reward;k
5418.0;reward;k
5421.0;reward;k
5937.0;reward;k
4555.0;reward;k
4332.0;wrong;k
7871.0;reward;k
5454.0;reward;k
4722.0;reward;k
4141.0;wrong;k
7913.0;reward;k
5199.0;reward;k
7182.0;wrong;k
9059.0;reward;k
3777.0;reward;k
5169.0;reward;k
5532.0;wrong;k
7883.0;reward;k
3856.0;reward;k
4048.0;reward;k
4240.0;reward;k
4208.0;wrong;k
23076.0;wrong;k
774077.0;reward;k
4356.0;wrong;k
8154.0;reward;k
5964.0;reward;k
5831.0;wrong;k
7940.0;reward;k
4850.0;wrong;k
7849.0;reward;k
4585.0;reward;k
7109.0;wrong;k
8779.0;reward;k
3449.0;reward;k
9085.0;reward;k
4647.0;reward;k
6930.0;wrong;k
9442.0;wrong;k
20521.0;reward;k
5199.0;reward;k
4079.0;wrong;k
8046.0;reward;k
2926.0;reward;k
3851.0;wrong;k
7815.0;wrong;k
9355.0;reward;k
6444.0;reward;k
9833.0;wrong;k
9511.0;reward;k
5452.0;reward;k
5640.0;reward;k
3916.0;reward;k
4499.0;reward;k
4530.0;reward;k
6473.0;wrong;k
7926.0;reward;k
4780.0;wrong;k
166954.0;wrong;k
8104.0;reward;k
4879.0;reward;k
4492.0;wrong;k
7977.0;reward;k
4782.0;wrong;k
7909.0;reward;k
3915.0;reward;k
5324.0;wrong;k
7841.0;reward;k
5202.0;reward;k
92843.0;reward;k
9075.0;wrong;k
247320.0;wrong;k
8389.0;wrong;k
8393.0;reward;k
3816.0;reward;k
4611.0;reward;k
4875.0;reward;k
6183.0;reward;k
6090.0;reward;k
5513.0;reward;k
7273.0;reward;k
5316.0;reward;k
3584.0;wrong;k
7903.0;reward;k
4038.0;reward;k
4265.0;reward;k
8605.0;wrong;k
9093.0;reward;k
3971.0;reward;k
3923.0;reward;k
5065.0;wrong;k
7942.0;reward;k
2501.0;wrong;k
31528.0;reward;k
5959.0;reward;k
4009.0;reward;k
5157.0;wrong;k
7937.0;reward;k
5194.0;reward;k
5352.0;wrong;k
10558.0;reward;k
4306.0;reward;k
4488.0;wrong;k
-6520920.0;reward;k
7346.0;reward;k
6233.0;wrong;k
7965.0;reward;k
3123.0;reward;k
4026.0;reward;k
10258.0;wrong;k
8055.0;reward;k
8731.0;wrong;k
10210.0;wrong;k
8179.0;reward;k
3962.0;reward;k
5402.0;reward;k
4274.0;reward;k
4754.0;wrong;k
7853.0;wrong;k
7725.0;reward;k
7196.0;wrong;k
8078.0;reward;k
3910.0;reward;k
5717.0;reward;k
4987.0;reward;k
7096.0;reward;k
6066.0;reward;k
6546.0;wrong;k
132637.0;wrong;k
7806.0;reward;k
5820.0;wrong;k
9358.0;reward;k
10133.0;reward;k
4251.0;wrong;k
7888.0;reward;k
5203.0;reward;k
5110.0;wrong;k
7796.0;wrong;k
7789.0;reward;k
4691.0;reward;k
4463.0;reward;k
6003.0;reward;k
5785.0;reward;k
5242.0;reward;k
4091.0;reward;k
3245.0;reward;k
5491.0;reward;k
5294.0;reward;k
4400.0;wrong;k
10430.0;reward;k
3344.0;wrong;k
7857.0;reward;k
4155.0;wrong;k
7804.0;reward;k
4199.0;wrong;k
9362.0;reward;k
5716.0;reward;k
5328.0;reward;k
4762.0;wrong;k
7794.0;reward;k
3771.0;reward;k
4698.0;wrong;k
7765.0;reward;k
3498.0;reward;k
4718.0;reward;k
4123.0;reward;k
5070.0;reward;k
5848.0;reward;k
5779.0;reward;k
4456.0;wrong;k
7711.0;wrong;k
8096.0;wrong;k
25662.0;wrong;k
7761.0;reward;k
6386.0;wrong;k
7727.0;reward;k
3858.0;reward;k
10770.0;reward;k
4217.0;wrong;k
8991.0;reward;k
5818.0;reward;k
3826.0;wrong;k
7662.0;reward;k
4459.0;reward;k
5103.0;reward;k
2618.0;reward;k
4922.0;reward;k
4153.0;wrong;k
7732.0;reward;k
4076.0;reward;k
10707.0;reward;k
7671.0;reward;k
5526.0;reward;k
5206.0;reward;k
4537.0;reward;k
4478.0;reward;k
4346.0;reward;k
3924.0;reward;k
4472.0;reward;k
3511.0;reward;k
4464.0;wrong;k
7853.0;wrong;k
48654.0;wrong;k
8056.0;reward;k
5303.0;wrong;k
7717.0;reward;k
3951.0;wrong;k
7752.0;reward;k
3556.0;reward;k
5164.0;reward;k
4567.0;wrong;k
7696.0;reward;k
3767.0;reward;k
3596.0;reward;k
4139.0;reward;k
4206.0;reward;k
5042.0;reward;k
4428.0;wrong;k
7823.0;reward;k
3281.0;reward;k
4244.0;reward;k
3862.0;reward;k
3768.0;reward;k
3406.0;reward;k
3828.0;reward;k
4526.0;reward;k
4372.0;wrong;k
9127.0;reward;k
3855.0;wrong;k
7691.0;reward;k
5847.0;reward;k
4622.0;wrong;k
7977.0;reward;k
3957.0;wrong;k
13805.0;wrong;k
7661.0;wrong;k
7679.0;wrong;k
77263.0;reward;k
4087.0;reward;k
5140.0;reward;k
4780.0;wrong;k
7755.0;reward;k
3997.0;reward;k
4844.0;reward;k
4809.0;reward;k
4344.0;wrong;k
7790.0;reward;k
3669.0;reward;k
4688.0;wrong;k
7660.0;reward;k
4850.0;wrong;k
7717.0;wrong;k
8075.0;wrong;k
69800.0;reward;k
8269.0;wrong;k
7685.0;reward;k
6466.0;reward;k
4865.0;reward;k
4221.0;reward;k
3700.0;reward;k
3818.0;reward;k
4182.0;reward;k
5583.0;reward;k
3859.0;reward;k
4621.0;reward;k
3918.0;wrong;k
7804.0;reward;k
4751.0;reward;k
4367.0;wrong;k
7826.0;wrong;k
7792.0;reward;k
5040.0;reward;k
4505.0;wrong;k
7972.0;reward;k
3851.0;wrong;k
7723.0;wrong;k
18283.0;wrong;k
7758.0;reward;k
5728.0;reward;k
3185.0;reward;k
4050.0;reward;k
4868.0;reward;k
4819.0;reward;k
6096.0;reward;k
4591.0;reward;k
4803.0;reward;k
4556.0;wrong;k
7660.0;wrong;k
83334.0;reward;k
4655.0;wrong;k
7797.0;wrong;k
7781.0;reward;k
3789.0;reward;k
5197.0;wrong;k
7852.0;reward;k
4210.0;reward;k
4593.0;reward;k
5262.0;reward;k
3856.0;wrong;k
5641149.0;reward;k
12112.0;reward;k
7637.0;reward;k
8331.0;wrong;k
1786244.0;reward;k
12872.0;reward;k
6835.0;wrong;k
28094.0;reward;k
3633.0;reward;k
13393.0;reward;k
5429.0;reward;k
6799.0;wrong;k
352683.0;reward;k
6416.0;reward;k
4818.0;reward;k
7377.0;reward;k
8234.0;reward;k
20974.0;reward;k
2406.0;reward;k
8209.0;wrong;k
8074.0;reward;k
13678.0;reward;k
5007.0;reward;k
7471.0;wrong;k
12392.0;reward;k
5327.0;reward;k
5810.0;reward;k
17166.0;reward;k
9259.0;wrong;k
7979.0;reward;k
2425.0;reward;k
15057.0;reward;k
4644.0;reward;k
5009.0;wrong;k
143913.0;reward;k
5931.0;reward;k
7980.0;reward;k
5364.0;reward;k
20433.0;reward;k
4976.0;reward;k
7916.0;reward;k
6090.0;reward;k
5997.0;reward;k
4820.0;wrong;k
28745.0;wrong;k
11176.0;reward;k
4814.0;reward;k
3983.0;reward;k
4367.0;reward;k
31408.0;wrong;k
7994.0;reward;k
3908.0;wrong;k
8618.0;reward;k
3858.0;reward;k
7246.0;reward;k
6186.0;reward;k
11885.0;reward;k
4423.0;reward;k
4808.0;reward;k
4781.0;reward;k
4846.0;reward;k
5165.0;reward;k
11435.0;reward;k
5872.0;wrong;k
1363074.0;reward;k
11791.0;wrong;k
8032.0;reward;k
9979.0;reward;k
8185.0;wrong;k
7997.0;reward;k
4718.0;reward;k
5992.0;reward;k
4516.0;reward;k
4361.0;reward;k
6224.0;reward;k
4298.0;reward;k
3805.0;wrong;k
14568.0;reward;k
6255.0;reward;k
10734.0;reward;k
5582.0;reward;k
3632.0;reward;k
5038.0;wrong;k
88451.0;reward;k
3439.0;reward;k
5359.0;reward;k
7563.0;reward;k
4623.0;reward;k
4106.0;reward;k
4554.0;reward;k
5290.0;reward;k
5261.0;wrong;k
9576.0;reward;k
5260.0;wrong;k
7999.0;reward;k
2757.0;reward;k
5803.0;wrong;k
17452.0;reward;k
3889.0;reward;k
4980.0;reward;k
3935.0;reward;k
4569.0;wrong;k
17735.0;wrong;k
8671.0;reward;k
4390.0;wrong;k
15350.0;reward;k
4079.0;wrong;k
8071.0;reward;k
12101.0;reward;k
5702.0;reward;k
4077.0;reward;k
11011.0;wrong;k
71046.0;reward;k
5514.0;reward;k
5486.0;reward;k
6184.0;reward;k
4414.0;wrong;k
7947.0;reward;k
4646.0;wrong;k
10038.0;wrong;k
7816.0;wrong;k
118260.0;reward;k
4577.0;reward;k
5706.0;reward;k
5732.0;reward;k
6177.0;reward;k
4360.0;reward;k
5609.0;reward;k
5063.0;reward;k
4805.0;reward;k
5838.0;reward;k
4196.0;wrong;k
11431.0;wrong;k
38816.0;reward;k
5752.0;reward;k
3133.0;wrong;k
12797.0;reward;k
5766.0;reward;k
5709.0;wrong;k
8030.0;reward;k
299867.0;reward;k
7455.0;reward;k
5929.0;wrong;k
8073.0;reward;k
4646.0;reward;k
5489.0;reward;k
6881.0;reward;k
3810.0;reward;k
5385.0;reward;k
5530.0;reward;k
7076.0;reward;k
4522.0;reward;k
6141.0;reward;k
4316.0;wrong;k
20547.0;reward;k
3705.0;wrong;k
177544.0;reward;k
5638.0;wrong;k
7931.0;reward;k
5029.0;reward;k
5471.0;reward;k
6068.0;wrong;k
10019.0;reward;k
4193.0;reward;k
6153.0;reward;k
3816.0;wrong;k
15973.0;wrong;k
9036.0;reward;k
4229.0;reward;k
4585.0;wrong;k
7940.0;wrong;k
8099.0;wrong;k
7912.0;reward;k
5768.0;reward;k
4932.0;reward;k
3875.0;wrong;k
13342.0;reward;k
4385.0;reward;k
8133.0;reward;k
3135.0;wrong;k
10017.0;reward;k
3079.0;wrong;k
28028.0;wrong;k
7815.0;reward;k
3623.0;wrong;k
7889.0;reward;k
5161.0;reward;k
4833.0;reward;k
26532.0;reward;k
5027.0;reward;k
4090.0;wrong;k
7872.0;reward;k
4357.0;reward;k
7264.0;reward;k
4808.0;wrong;k
337715.0;wrong;k
598595.0;wrong;k
10564.0;reward;k
7500.0;wrong;k
12389.0;wrong;k
8000.0;reward;k
4002.0;reward;k
4079.0;reward;k
12862.0;reward;k
4757.0;wrong;k
8102.0;reward;k
5238.0;wrong;k
8156.0;reward;k
4554.0;reward;k
4806.0;wrong;k
8120.0;reward;k
4428.0;reward;k
4763.0;reward;k
4676.0;wrong;k
9403.0;reward;k
4037.0;reward;k
4607.0;wrong;k
66430.0;wrong;k
13473.0;wrong;k
15681.0;reward;k
3714.0;wrong;k
8490.0;reward;k
5583.0;wrong;k
210041.0;reward;k
4383.0;reward;k
5412.0;reward;k
5030.0;reward;k
6783.0;reward;k
10461.0;reward;k
3946.0;reward;k
4192.0;reward;k
4603.0;reward;k
4475.0;wrong;k
8992.0;reward;k
3679.0;wrong;k
152097.0;wrong;k
12902.0;reward;k
4411.0;reward;k
4769.0;reward;k
5050.0;wrong;k
8183.0;wrong;k
512891.0;reward;k
6210.0;reward;k
53310.0;reward;k
4763.0;wrong;k
8020.0;reward;k
3715.0;wrong;k
8048.0;reward;k
4639.0;reward;k
4225.0;wrong;k
-16841800.0;wrong;k
10719.0;reward;k
5626.0;reward;k
5556.0;reward;k
4666.0;wrong;k
7889.0;reward;k
3381.0;reward;k
4985.0;wrong;k
7931.0;reward;k
7980.0;reward;k
4659.0;wrong;k
10115.0;wrong;k
16274.0;reward;k
4818.0;wrong;k
7937.0;reward;k
8692.0;reward;k
4788.0;reward;k
4660.0;wrong;k
10862.0;reward;k
4245.0;reward;k
4441.0;reward;k
4408.0;reward;k
12978.0;reward;k
4040.0;reward;k
21907.0;reward;k
4851.0;reward;k
4121.0;wrong;k
63645.0;reward;k
5300.0;reward;k
13845.0;reward;k
4946.0;reward;k
4185.0;reward;k
4305.0;reward;k
5007.0;wrong;k
75742.0;reward;k
5467.0;reward;k
4122.0;wrong;k
8111.0;reward;k
5815.0;reward;k
5854.0;reward;k
6841.0;wrong;k
34836.0;wrong;k
8334.0;reward;k
5946.0;reward;k
5432.0;reward;k
5716.0;reward;k
4794.0;reward;k
4505.0;wrong;k
11489.0;wrong;k
9201.0;reward;k
4407.0;reward;k
6448.0;wrong;k
12032.0;reward;k
3538.0;wrong;k
83363.0;reward;k
4880.0;wrong;k
-677315.0;reward;k
9849.0;reward;k
58992.0;reward;k
6769.0;wrong;k
10535.0;wrong;k
11551.0;reward;k
6804.0;wrong;k
9697.0;wrong;k
10691.0;reward;k
4848.0;wrong;k
7764.0;wrong;k
11405.0;reward;k
3644.0;reward;k
14531.0;reward;k
13903.0;wrong;k
7828.0;reward;k
2838.0;reward;k
2616.0;reward;k
10714.0;reward;k
11028.0;reward;k
5371.0;reward;k
2548.0;reward;k
10313.0;reward;k
9968.0;reward;k
6204.0;reward;k
2574.0;reward;k
5593.0;wrong;k
9843.0;wrong;k
15153.0;reward;k
3450.0;wrong;k
8417.0;reward;k
6666.0;reward;k
4114.0;reward;k
3920.0;reward;k
3987.0;reward;k
2521.0;reward;k
13589.0;wrong;k
7759.0;wrong;k
7888.0;reward;k
4727.0;wrong;k
7794.0;reward;k
56366.0;wrong;k
8290.0;reward;k
5169.0;reward;k
5571.0;reward;k
5754.0;wrong;k
7824.0;reward;k
2961.0;wrong;k
7841.0;reward;k
7729.0;reward;k
3730.0;reward;k
4659.0;reward;k
8667.0;reward;k
4188.0;reward;k
4184.0;wrong;k
20866.0;reward;k
4953.0;wrong;k
7850.0;reward;k
2424.0;wrong;k
302236.0;reward;k
2954.0;reward;k
4218.0;reward;k
3120.0;reward;k
2938.0;wrong;k
7762.0;reward;k
4017.0;reward;k
4750.0;wrong;k
7861.0;reward;k
4151.0;reward;k
4176.0;wrong;k
8190.0;reward;k
3026.0;wrong;k
7941.0;reward;k
3961.0;wrong;k
8757.0;reward;k
4923.0;reward;k
4475.0;reward;k
12826.0;wrong;k
29231.0;wrong;k
7703.0;reward;k
4230.0;wrong;k
7889.0;reward;k
6328.0;wrong;k
7840.0;reward;k
4556.0;wrong;k
7777.0;wrong;k
52081.0;reward;k
4143.0;reward;k
7065.0;reward;k
4720.0;reward;k
7196.0;reward;k
4843.0;reward;k
4798.0;wrong;k
8813.0;reward;k
4183.0;reward;k
5846.0;wrong;k
7822.0;reward;k
5306.0;wrong;k
7789.0;reward;k
2840.0;reward;k
8812.0;reward;k
6299.0;reward;k
10812.0;reward;k
3831.0;reward;k
6448.0;wrong;k
7763.0;reward;k
4111.0;reward;k
8091.0;wrong;k
7697.0;reward;k
6546.0;wrong;k
7787.0;reward;k
8549.0;reward;k
5368.0;reward;k
3982.0;wrong;k
11090.0;wrong;k
7984.0;wrong;k
83103.0;reward;k
5463.0;reward;k
9113.0;reward;k
5107.0;reward;k
18160.0;reward;k
5335.0;reward;k
9558.0;wrong;k
7633.0;reward;k
3509.0;wrong;k
7719.0;reward;k
15064.0;reward;k
3062.0;reward;k
5495.0;reward;k
4597.0;reward;k
5589.0;wrong;k
106093.0;reward;k
6317.0;wrong;k
9290.0;reward;k
-2114188.0;reward;k
18354.0;reward;k
15761.0;wrong;k
8105.0;reward;k
5658.0;reward;k
8473.0;reward;k
11464.0;wrong;k
8001.0;reward;k
6128.0;reward;k
6067.0;wrong;k
14818.0;wrong;k
7939.0;reward;k
8019.0;reward;k
9202.0;wrong;k
10313.0;reward;k
4697.0;reward;k
6865.0;reward;k
15025.0;wrong;k
7855.0;reward;k
6104.0;wrong;k
7860.0;reward;k
15354.0;reward;k
10839.0;reward;k
7579.0;reward;k
9627.0;wrong;k
8831.0;wrong;k
16161.0;reward;k
5244.0;reward;k
7046.0;wrong;k
13356.0;reward;k
7472.0;wrong;k
8465.0;wrong;k
7882.0;reward;k
11600.0;wrong;k
312674.0;reward;k
4218.0;reward;k
20050.0;wrong;k
8017.0;reward;k
5145.0;wrong;k
21228.0;reward;k
6008.0;wrong;k
41902.0;reward;k
3021.0;reward;k
4572.0;reward;k
3923.0;reward;k
5901.0;reward;k
7282.0;wrong;k
17027.0;reward;k
4272.0;reward;k
3256.0;wrong;k
1010125.0;reward;k
12054.0;reward;k
2967.0;reward;k
3992.0;reward;k
2970.0;wrong;k
2417382.0;reward;k
5328.0;reward;k
2427.0;reward;k
2571.0;wrong;k
8027.0;reward;k
2541.0;reward;k
365587.0;reward;k
7760.0;reward;k
6517.0;reward;k
6550.0;reward;k
6700.0;reward;k
5499.0;reward;k
6130.0;reward;k
14586.0;wrong;k
16862.0;reward;k
6101.0;reward;k
10392.0;reward;k
5849.0;reward;k
19000.0;reward;k
5721.0;reward;k
7922.0;wrong;k
7887.0;reward;k
5973.0;wrong;k
7919.0;reward;k
2103.0;wrong;k
8362.0;reward;k
2839.0;reward;k
3523.0;reward;k
7691.0;reward;k
5303.0;reward;k
7151.0;reward;k
9483.0;wrong;k
113572.0;reward;k
6548.0;wrong;k
10926.0;reward;k
10039.0;reward;k
7382.0;reward;k
7381.0;reward;k
13363.0;reward;k
34807.0;reward;k
8243.0;reward;k
5238.0;reward;k
4938.0;reward;k
6100.0;reward;k
7766.0;wrong;k
12430.0;wrong;k
11402.0;reward;k
8632.0;reward;k
4467.0;reward;k
5621.0;wrong;k
10355.0;reward;k
6133.0;reward;k
9046.0;reward;k
4659.0;wrong;k
7850.0;reward;k
15383.0;reward;k
6136.0;reward;k
6996.0;wrong;k
12493.0;reward;k
9397.0;reward;k
7059.0;wrong;k
9224.0;reward;k
6140.0;reward;k
6545.0;reward;k
8757.0;reward;k
5077.0;wrong;k
38150.0;wrong;k
13323.0;reward;k
6708.0;reward;k
5588.0;reward;k
8981.0;wrong;k
21294.0;reward;k
6613.0;wrong;k
7980.0;reward;k
10433.0;wrong;k
10670.0;reward;k
2899.0;reward;k
6132.0;reward;k
6325.0;reward;k
6130.0;reward;k
7923.0;reward;k
3859.0;wrong;k
11912.0;reward;k
6132.0;reward;k
8834.0;reward;k
3251.0;wrong;k
13134.0;reward;k
3734.0;reward;k
23124.0;reward;k
6677.0;reward;k
6035.0;wrong;k
8019.0;reward;k
4599.0;wrong;k
12655.0;reward;k
4596.0;wrong;k
7879.0;reward;k
3254.0;wrong;k
7904.0;reward;k
3413.0;reward;k
592366.0;wrong;k
8139.0;reward;k
6227.0;reward;k
5812.0;reward;k
5302.0;reward;k
17864.0;reward;k
9207.0;wrong;k
18254.0;wrong;k
10018.0;reward;k
3952.0;reward;k
8398.0;reward;k
5619.0;reward;k
5618.0;wrong;k
16041.0;reward;k
7410.0;wrong;k
24899.0;reward;k
2807.0;wrong;k
8326.0;reward;k
7054.0;wrong;k
18450.0;wrong;k
9647.0;wrong;k
43533.0;reward;k
4530.0;reward;k
10354.0;reward;k
5918.0;reward;k
5971.0;reward;k
4405.0;reward;k
6737.0;wrong;k
13384.0;reward;k
6207.0;reward;k
7024.0;reward;k
7559.0;reward;k
5189.0;reward;k
4084.0;wrong;k
8131.0;reward;k
4214.0;reward;k
6034.0;wrong;k
20137.0;reward;k
4368.0;reward;k
6571.0;wrong;k
997572.0;wrong;k
21318.0;wrong;k
10023.0;reward;k
5788.0;reward;k
4643.0;reward;k
7118.0;wrong;k
11115.0;wrong;k
7914.0;reward;k
6163.0;reward;k
3825.0;reward;k
4846.0;reward;k
6830.0;reward;k
6195.0;reward;k
6867.0;wrong;k
14852.0;reward;k
5428.0;reward;k
4881.0;reward;k
6797.0;reward;k
5480.0;reward;k
4590.0;reward;k
4173.0;reward;k
3643.0;reward;k
6320.0;reward;k
4997.0;wrong;k
-8224535.0;reward;k
6322.0;wrong;k
32096.0;reward;k
3698.0;reward;k
3865.0;reward;k
2927.0;reward;k
7519.0;reward;k
6041.0;reward;k
4689.0;wrong;k
7731.0;reward;k
4595.0;wrong;k
9107.0;reward;k
2708.0;reward;k
6074.0;reward;k
2617.0;reward;k
6002.0;wrong;k
7568.0;reward;k
4507.0;reward;k
3450.0;reward;k
7540.0;reward;k
7099.0;reward;k
6458.0;wrong;k
7866.0;reward;k
4443.0;reward;k
6291.0;wrong;k
7820.0;reward;k
2578.0;wrong;k
7776.0;reward;k
3770.0;wrong;k
7764.0;reward;k
7514.0;reward;k
7636.0;wrong;k
7778.0;reward;k
4807.0;reward;k
4722.0;reward;k
6066.0;reward;k
6746.0;reward;k
9116.0;wrong;k
8676.0;reward;k
6612.0;reward;k
3931.0;reward;k
4659.0;reward;k
5043.0;reward;k
4698.0;wrong;k
11853.0;reward;k
2547.0;reward;k
6001.0;wrong;k
7709.0;reward;k
5775.0;reward;k
8600.0;reward;k
6584.0;wrong;k
7758.0;reward;k
6355.0;reward;k
7034.0;wrong;k
7930.0;reward;k
4528.0;wrong;k
7714.0;reward;k
4719.0;reward;k
5144.0;wrong;k
11324.0;reward;k
5052.0;wrong;k
8159.0;wrong;k
8227.0;reward;k
6362.0;wrong;k
12420.0;reward;k
5261.0;reward;k
4154.0;reward;k
5261.0;reward;k
6490.0;wrong;k
12779.0;reward;k
2329.0;wrong;k
14593.0;reward;k
6994.0;reward;k
5032.0;reward;k
6360.0;reward;k
6002.0;reward;k
5585.0;reward;k
15665.0;reward;k
3128.0;wrong;k
7847.0;reward;k
4088.0;reward;k
3784.0;reward;k
4505.0;wrong;k
14833.0;wrong;k
7763.0;reward;k
3544.0;reward;k
6323.0;wrong;k
10837.0;reward;k
3705.0;reward;k
5372.0;wrong;k
7758.0;reward;k
5176.0;reward;k
5114.0;reward;k
5874.0;reward;k
6350.0;reward;k
4078.0;wrong;k
8099.0;wrong;k
7859.0;reward;k
5523.0;reward;k
4666.0;wrong;k
7764.0;reward;k
5228.0;reward;k
4626.0;reward;k
8572.0;wrong;k
10585.0;reward;k
5045.0;wrong;k
7834.0;wrong;k
7763.0;wrong;k
42392.0;reward;k
5336.0;reward;k
3188.0;reward;k
7146.0;wrong;k
7722.0;reward;k
6773.0;reward;k
7288.0;wrong;k
7697.0;reward;k
3159.0;reward;k
6486.0;reward;k
7183.0;wrong;k
9470.0;reward;k
3508.0;wrong;k
7837.0;wrong;k
7825.0;reward;k
5847.0;reward;k
4433.0;reward;k
5625.0;wrong;k
10301.0;wrong;k
12400.0;reward;k
12402.0;reward;k
6102.0;wrong;k
7628.0;reward;k
8214.0;reward;k
5111.0;reward;k
4305.0;wrong;k
7729.0;wrong;k
7986.0;wrong;k
10925.0;reward;k
4887.0;reward;k
5090.0;wrong;k
97969.0;wrong;k
8396.0;reward;k
4302.0;wrong;k
7723.0;reward;k
5396.0;wrong;k
7857.0;reward;k
8563.0;wrong;k
7783.0;reward;k
3346.0;reward;k
6293.0;reward;k
5173.0;reward;k
5042.0;reward;k
5558.0;wrong;k
7789.0;wrong;k
45901.0;wrong;k
7821.0;reward;k
4756.0;reward;k
4623.0;reward;k
6487.0;wrong;k
7566.0;reward;k
9140.0;reward;k
4596.0;reward;k
6646.0;wrong;k
53580.0;reward;k
5395.0;reward;k
4792.0;wrong;k
7913.0;reward;k
4567.0;wrong;k
28585.0;wrong;k
7814.0;reward;k
5492.0;reward;k
5750.0;reward;k
5795.0;wrong;k
8136.0;reward;k
12311.0;reward;k
9269.0;reward;k
5526.0;reward;k
9779.0;reward;k
4462.0;reward;k
4107.0;reward;k
3795.0;wrong;k
13580.0;reward;k
5172.0;reward;k
5707.0;wrong;k
7981.0;reward;k
4596.0;reward;k
5846.0;reward;k
4841.0;reward;k
5458.0;wrong;k
7818.0;reward;k
4368.0;reward;k
5497.0;wrong;k
113254.0;reward;k
6342.0;wrong;k
11240.0;reward;k
5583.0;wrong;k
7804.0;reward;k
2833.0;reward;k
2964.0;wrong;k
7802.0;reward;k
4260.0;wrong;k
35725.0;wrong;k
7818.0;wrong;k
7881.0;reward;k
8498.0;reward;k
2943.0;reward;k
4595.0;wrong;k
1452010.0;reward;k
4562.0;wrong;k
9741.0;reward;k
8051.0;reward;k
3635.0;reward;k
8132.0;wrong;k
7945.0;reward;k
5065.0;reward;k
3891.0;wrong;k
14636.0;reward;k
5088.0;reward;k
5265.0;reward;k
5887.0;reward;k
4682.0;reward;k
2771.0;reward;k
5425.0;reward;k
4142.0;wrong;k
15559.0;reward;k
2545.0;reward;k
9929.0;reward;k
5305.0;reward;k
6448.0;reward;k
5549.0;reward;k
3774.0;reward;k
10932.0;reward;k
7207.0;reward;k
4232.0;reward;k
3670.0;wrong;k
246896.0;reward;k
5230.0;reward;k
7146.0;wrong;k
7881.0;reward;k
4528.0;reward;k
5363.0;reward;k
4327.0;reward;k
3950.0;reward;k
3919.0;wrong;k
13322.0;reward;k
5648.0;reward;k
5256.0;reward;k
4303.0;reward;k
2733.0;wrong;k
11271.0;wrong;k
10568.0;wrong;k
7847.0;reward;k
4338.0;wrong;k
13934.0;reward;k
3728.0;wrong;k
7848.0;reward;k
4789.0;wrong;k
7780.0;reward;k
8020.0;reward;k
5807.0;reward;k
6062.0;reward;k
10309.0;reward;k
6252.0;reward;k
3370.0;reward;k
6001.0;reward;k
6113.0;wrong;k
95111.0;reward;k
4655.0;reward;k
5644.0;reward;k
4770.0;reward;k
4837.0;wrong;k
11527.0;reward;k
4395.0;wrong;k
9343.0;wrong;k
7780.0;wrong;k
7748.0;reward;k
4962.0;reward;k
7525.0;reward;k
3163.0;reward;k
5285.0;reward;k
4917.0;reward;k
4332.0;wrong;k
7783.0;reward;k
4814.0;wrong;k
18060.0;wrong;k
85835.0;wrong;k
7747.0;reward;k
5039.0;wrong;k
9344.0;reward;k
4231.0;wrong;k
11401.0;reward;k
4013.0;reward;k
5285.0;wrong;k
7719.0;wrong;k
9000.0;reward;k
2961.0;wrong;k
7878.0;reward;k
4970.0;reward;k
6319.0;reward;k
6506.0;wrong;k
7972.0;wrong;k
140434.0;reward;k
8331.0;wrong;k
7726.0;reward;k
4845.0;reward;k
5539.0;wrong;k
10534.0;reward;k
3153.0;wrong;k
9430.0;reward;k
4872.0;reward;k
4712.0;reward;k
546726.0;reward;k
5134.0;wrong;k
7860.0;reward;k
